sim_num,date,virus_id,virus,outbreak_size
4,48,0,Measles,15
4,49,0,Measles,15
4,50,0,Measles,15
4,51,0,Measles,15
4,52,0,Measles,15
4,53,0,Measles,15
4,54,0,Measles,15
4,55,0,Measles,15
4,56,0,Measles,15
4,57,0,Measles,15
4,58,0,Measles,15
4,59,0,Measles,15
4,60,0,Measles,15
5,0,0,Measles,3
5,1,0,Measles,3
5,2,0,Measles,3
5,3,0,Measles,3
5,4,0,Measles,3
5,5,0,Measles,5
5,6,0,Measles,5
5,7,0,Measles,5
5,8,0,Measles,7
5,9,0,Measles,8
5,10,0,Measles,10
5,11,0,Measles,10
5,12,0,Measles,11
5,13,0,Measles,12
5,14,0,Measles,12
5,15,0,Measles,14
5,16,0,Measles,16
5,17,0,Measles,16
5,18,0,Measles,16
5,19,0,Measles,16
5,20,0,Measles,16
5,21,0,Measles,16
5,22,0,Measles,17
5,23,0,Measles,17
5,24,0,Measles,17
5,25,0,Measles,17
5,26,0,Measles,17
5,27,0,Measles,18
5,28,0,Measles,19
5,29,0,Measles,20
5,30,0,Measles,20
5,31,0,Measles,22
5,32,0,Measles,22
5,33,0,Measles,24
5,34,0,Measles,26
5,35,0,Measles,29
5,36,0,Measles,29
5,37,0,Measles,30
5,38,0,Measles,32
5,39,0,Measles,32
5,40,0,Measles,32
5,41,0,Measles,34
5,42,0,Measles,34
5,43,0,Measles,36
5,44,0,Measles,39
5,45,0,Measles,41
5,46,0,Measles,42
5,47,0,Measles,45
5,48,0,Measles,47
5,49,0,Measles,47
5,50,0,Measles,47
5,51,0,Measles,47
5,52,0,Measles,47
5,53,0,Measles,47
5,54,0,Measles,47
5,55,0,Measles,47
5,56,0,Measles,48
5,57,0,Measles,48
5,58,0,Measles,49
5,59,0,Measles,51
5,60,0,Measles,52
6,0,0,Measles,3
6,1,0,Measles,3
6,2,0,Measles,3
6,3,0,Measles,3
6,4,0,Measles,3
6,5,0,Measles,3
6,6,0,Measles,3
6,7,0,Measles,3
6,8,0,Measles,3
6,9,0,Measles,3
6,10,0,Measles,3
6,11,0,Measles,3
6,12,0,Measles,3
6,13,0,Measles,3
6,14,0,Measles,3
6,15,0,Measles,3
6,16,0,Measles,3
6,17,0,Measles,3
6,18,0,Measles,3
6,19,0,Measles,3
6,20,0,Measles,3
6,21,0,Measles,3
6,22,0,Measles,3
6,23,0,Measles,3
6,24,0,Measles,3
6,25,0,Measles,3
6,26,0,Measles,3
6,27,0,Measles,3
6,28,0,Measles,3
6,29,0,Measles,3
6,30,0,Measles,3
6,31,0,Measles,3
6,32,0,Measles,3
6,33,0,Measles,3
6,34,0,Measles,3
6,35,0,Measles,3
6,36,0,Measles,3
6,37,0,Measles,3
6,38,0,Measles,3
6,39,0,Measles,3
6,40,0,Measles,4
6,41,0,Measles,5
6,42,0,Measles,5
6,43,0,Measles,5
6,44,0,Measles,5
6,45,0,Measles,6
6,46,0,Measles,7
6,47,0,Measles,7
6,48,0,Measles,7
6,49,0,Measles,7
6,50,0,Measles,7
6,51,0,Measles,7
6,52,0,Measles,7
6,53,0,Measles,7
6,54,0,Measles,7
6,55,0,Measles,7
6,56,0,Measles,7
6,57,0,Measles,9
6,58,0,Measles,9
6,59,0,Measles,10
6,60,0,Measles,11
7,0,0,Measles,3
7,1,0,Measles,3
7,2,0,Measles,3
7,3,0,Measles,3
7,4,0,Measles,3
7,5,0,Measles,3
7,6,0,Measles,3
7,7,0,Measles,3
7,8,0,Measles,4
7,9,0,Measles,4
7,10,0,Measles,4
7,11,0,Measles,4
7,12,0,Measles,4
7,13,0,Measles,4
7,14,0,Measles,4
7,15,0,Measles,5
7,16,0,Measles,5
7,17,0,Measles,6
7,18,0,Measles,6
7,19,0,Measles,7
7,20,0,Measles,7
7,21,0,Measles,7
7,22,0,Measles,7
7,23,0,Measles,7
7,24,0,Measles,8
7,25,0,Measles,9
