sim_num,date,virus_id,tool_id,count,weight
142,47,0,0,1,1
143,12,0,-1,1,1
143,56,0,-1,1,1
144,53,0,0,1,1
145,9,0,0,1,1
146,18,0,0,1,1
147,19,0,-1,1,1
147,46,0,-1,1,1
147,17,0,0,1,1
148,25,0,-1,1,1
149,48,0,-1,1,1
149,54,0,-1,1,1
150,52,0,-1,1,1
150,56,0,-1,1,1
150,36,0,0,1,1
152,45,0,0,1,1
153,15,0,0,1,1
154,54,0,-1,1,1
156,11,0,0,1,1
159,37,0,-1,1,1
159,21,0,0,1,1
159,22,0,0,1,1
161,9,0,0,1,1
163,17,0,-1,1,1
163,31,0,-1,1,1
163,5,0,0,1,1
164,15,0,-1,1,1
164,16,0,-1,1,1
164,25,0,0,1,1
164,29,0,0,1,1
165,26,0,0,1,1
166,12,0,0,1,1
169,8,0,-1,1,1
169,46,0,0,1,1
170,36,0,-1,1,1
171,49,0,-1,1,1
172,45,0,-1,1,1
174,44,0,-1,1,1
174,47,0,-1,1,1
174,56,0,-1,2,2
176,53,0,-1,1,1
176,56,0,-1,1,1
176,57,0,-1,1,1
176,20,0,0,1,1
176,38,0,0,1,1
178,32,0,-1,1,1
178,33,0,0,1,1
178,42,0,0,1,1
179,17,0,-1,1,1
179,44,0,-1,1,1
180,22,0,0,1,1
181,27,0,-1,1,1
181,9,0,0,1,1
183,14,0,-1,1,1
183,51,0,-1,1,1
183,54,0,-1,1,1
184,10,0,-1,1,1
185,32,0,-1,1,1
186,25,0,-1,1,1
186,37,0,-1,1,1
186,15,0,0,1,1
186,32,0,0,1,1
186,49,0,0,1,1
188,24,0,-1,1,1
188,38,0,-1,1,1
188,40,0,-1,1,1
188,47,0,0,1,1
189,11,0,0,1,1
194,30,0,-1,1,1
194,50,0,-1,1,1
194,56,0,-1,1,1
195,28,0,-1,1,1
195,49,0,-1,1,1
195,50,0,-1,1,1
195,51,0,-1,1,1
195,59,0,-1,1,1
195,50,0,0,1,1
196,33,0,0,1,1
197,60,0,-1,1,1
198,17,0,0,1,1
200,32,0,-1,1,1
200,38,0,-1,1,1
