sim_num,date,virus_id,tool_id,count,weight
41,47,0,0,1,1
41,50,0,0,1,1
42,29,0,-1,1,1
42,33,0,-1,1,1
42,57,0,-1,1,1
42,24,0,0,1,1
44,18,0,-1,1,1
45,16,0,0,1,1
45,48,0,0,1,1
46,29,0,-1,1,1
46,13,0,0,1,1
48,38,0,-1,1,1
48,42,0,-1,1,1
49,17,0,-1,1,1
49,33,0,-1,1,1
49,39,0,-1,1,1
50,41,0,0,1,1
51,53,0,-1,1,1
52,14,0,0,1,1
54,16,0,-1,1,1
54,34,0,-1,1,1
54,37,0,-1,1,1
54,41,0,-1,1,1
54,34,0,0,1,1
58,7,0,-1,1,1
58,9,0,0,1,1
59,36,0,-1,2,2
59,57,0,-1,1,1
59,10,0,0,1,1
59,25,0,0,1,1
60,16,0,-1,1,1
60,28,0,-1,1,1
61,9,0,-1,1,1
61,29,0,-1,1,1
64,39,0,-1,1,1
64,40,0,-1,1,1
64,41,0,-1,1,1
65,45,0,-1,1,1
66,21,0,-1,1,1
66,31,0,-1,1,1
66,37,0,0,1,1
69,14,0,0,1,1
70,17,0,-1,1,1
70,18,0,-1,1,1
70,40,0,-1,1,1
70,56,0,-1,1,1
70,35,0,0,1,1
71,28,0,-1,1,1
71,31,0,-1,1,1
71,36,0,-1,1,1
71,45,0,-1,2,2
71,51,0,-1,1,1
71,54,0,-1,1,1
71,58,0,-1,1,1
71,30,0,0,1,1
72,20,0,-1,1,1
72,9,0,0,1,1
72,27,0,0,1,1
73,5,0,0,1,1
73,15,0,0,1,1
74,23,0,-1,1,1
75,34,0,-1,1,1
75,40,0,-1,1,1
75,58,0,-1,1,1
75,19,0,0,1,1
78,15,0,-1,1,1
79,58,0,0,1,1
81,54,0,-1,1,1
81,59,0,-1,1,1
81,39,0,0,1,1
81,50,0,0,1,1
84,52,0,-1,1,1
84,60,0,-1,1,1
84,39,0,0,1,1
85,44,0,-1,1,1
85,9,0,0,1,1
86,31,0,-1,1,1
87,55,0,-1,1,1
88,42,0,-1,1,1
88,44,0,-1,1,1
88,55,0,-1,1,1
89,27,0,-1,1,1
89,41,0,-1,1,1
89,43,0,-1,1,1
89,60,0,-1,1,1
89,46,0,0,1,1
90,56,0,-1,1,1
90,30,0,0,1,1
90,32,0,0,1,1
90,41,0,0,1,1
92,29,0,-1,1,1
93,47,0,-1,1,1
93,49,0,-1,1,1
93,55,0,-1,1,1
93,14,0,0,1,1
93,45,0,0,1,1
94,34,0,-1,1,1
94,57,0,0,1,1
95,14,0,0,1,1
96,45,0,-1,1,1
98,32,0,-1,1,1
98,35,0,-1,1,1
98,40,0,-1,1,1
98,49,0,-1,1,1
98,56,0,-1,1,1
98,57,0,-1,1,1
98,58,0,-1,1,1
98,19,0,0,1,1
98,43,0,0,1,1
98,59,0,0,1,1
99,53,0,-1,1,1
99,13,0,0,1,1
99,56,0,0,1,1
99,57,0,0,1,1
100,8,0,0,1,1
100,42,0,0,1,1
101,43,0,-1,1,1
101,53,0,-1,1,1
101,11,0,0,1,1
102,46,0,-1,1,1
102,28,0,0,1,1
102,43,0,0,1,1
103,45,0,-1,1,1
103,46,0,0,1,1
106,34,0,0,1,1
107,47,0,-1,1,1
107,30,0,0,1,1
108,6,0,0,1,1
109,28,0,-1,1,1
109,50,0,-1,1,1
109,10,0,0,1,1
109,14,0,0,1,1
109,24,0,0,1,1
109,34,0,0,1,1
110,36,0,-1,1,1
111,56,0,-1,1,1
111,10,0,0,1,1
113,15,0,-1,1,1
113,8,0,0,1,1
117,42,0,-1,1,1
117,48,0,-1,1,1
118,21,0,0,1,1
